company_id,conversation_id,message_id,text,intent,should_escalate,relevant_evidence_ids,notes
comcast,1097546,1097547,[USERNAME]: #mobile_Care any word on the outage in North Chicago?,internet_connection,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2414870,2414871,[USERNAME] [USERNAME] what am I paying for exactly? ZERO internet and monthly calls about my auto billing not set up? Oh ok sweet. Thanks for being great at what you do,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,886467,886468,[USERNAME] Yup,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1943959,1943962,How can you have 300 plus channels but nothing worth watching? Dear #comcast im gonna join #Netflix,television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2020902,2020903,[USERNAME] #mobile_Carei I’m trying to find my cable provider on the STARZ app but Comcast is not listed. Why not?,television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1989707,1989708,[USERNAME] you guys really need to place your phone number somewhere visibly accessible on your website. Users shouldn't have to hunt for it.,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1116691,1116706,"[USERNAME] We should receive exact same line up/svcs as on main tv with STB except for Premium Channels, VOD & upgraded programming guide.",television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1929735,1929737,"[USERNAME] my service has been down for almost 2 months due a broken fiber cable in the neighborhood , I have reported this since the Sept,7th",television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,181789,181790,Nice fucking work [USERNAME] https://t.co/sFClxUvyPP,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1782033,1782034,[USERNAME] Internet has been going down every single day for about 2 weeks now,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2303598,2303604,[USERNAME] I can't dm you ? it won't,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2159011,2159012,Ok [USERNAME] you’ve got 10 minutes to get my cable back up & running!,television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2211556,2211557,"[USERNAME] [USERNAME] [USERNAME] Also, [USERNAME] can I get a little credit on my data since [USERNAME] doesn't give a shit?",billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,941377,941384,[USERNAME] If a tech could get out today would be great. Tech came out this morning. Said we had a weak signal from a broken line.,television_service,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1825986,1825987,"Hey [USERNAME] why is my internet speed 26down\4up when I pay for 75down\5up in San Jose, CA? [USERNAME] [USERNAME] #comcast #speedtest",internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,923423,923432,"[USERNAME] Not only that, but I have to call the tree cutting service? What a joke. If there were anyone better around here, I would cancel in a ❤ beat",account_access,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1389054,1389058,[USERNAME] Box is down again. Crashed in the middle of Cubs game. Waiting on another reboot. #comcastic,television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2216371,2216374,Trying to play Xbox with [USERNAME] [USERNAME] [USERNAME] and [USERNAME] Internet is playing fucking games. God damnit,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1156070,745323,"[USERNAME] If there is widespread agreement, why are lobbying against it? Actions matter, words are cheap.",general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1578689,1578690,[USERNAME] [USERNAME] I don't know if I should be hoping for this to be malware -- this is definitely going to make me reconsider using this service if not https://t.co/ayHTzkTMT8,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2198763,2198764,[USERNAME] WHY https://t.co/cGl8DfLcBS,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,799913,799914,"Come on [USERNAME], #HurricaneNateِ is 400 miles away and my tv & internet is already out",television_service,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1113278,1113279,Outage in IL? [USERNAME] [USERNAME] [USERNAME] #comcastoutage,internet_connection,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,361130,361131,"Oh good, another internet outage this morning after it going out on Friday afternoon as well. [USERNAME]",internet_connection,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,363094,363097,[USERNAME] imagine [USERNAME] doesn't support [USERNAME] or [USERNAME] streaming. paying them $215 a month for 2 homes. can't watch either network ☹,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2290031,2290032,"[USERNAME] By the way EM, everyone in your position works for “corporate offices in Philly”. I actually live 20 minutes from the “real” building. I was talking about the C/S team that handles cust. complaints at the exec level.",general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1085706,1085713,Y'all when I tell you how near-tearfully frustrated I am because my internet is out AGAIN......,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,346595,346596,[USERNAME] why am i blocked from entering https://t.co/idhfpHorKd's website? please unblock me,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2463189,2463190,"Dear [USERNAME] , your product is absolute garbage, these outages are unacceptable and if any other ISP was available I’d switch in a heartbeat from this inconsistent, over priced, garbage service.",billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,376915,376918,[USERNAME] #mobile_Care Just got Xfinity prepaid internet. Am I still to shut modem off at night or leave it on? Please help!,internet_connection,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2056104,2056105,[USERNAME] my tv box has been reset three times now and it still says “weak or no signal” 😡,television_service,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2466211,2466212,[USERNAME] #mobile_Care It would be nice if I could sign up for notifications when scheduled maintenance was happening. It would also be nice to know when the maintenance was set to end so I don’t wait up all night.,account_access,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1726418,1726419,[USERNAME] What the HELL is going on with the INTERNET !!!!!!!!!!!!!!,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2059138,2059139,[USERNAME]: #mobile_CareXI My modem keeps randomly shutting off and I have to manually restart. What is happening?,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2040738,2040739,[USERNAME] you’ve helped me before. What deals can you provide to prevent my internet service from doubling.,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,317170,317174,Nothing makes this Nats game worse than dealing with awful [USERNAME] service at the same time! #comcastsucks #badcustomerservice,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2292280,2292281,[USERNAME] Where's Weatherscan!?!? The Weather Channel is NOT info-focused. Why would you get rid of it? Will my bill be lower? >:(,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1076679,1076682,[USERNAME] #mobile_Care I have to hard boot my new modem 1-2 times each day for internet WHY?,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,930637,930641,"[USERNAME] has got to be the absolute worst company to work with. If you're looking for cable or internet, DO NOT go through them",television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2216435,2216437,[USERNAME] We'd like to show you! Did you need help with anything? We're here for you. -Liz,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1404566,1404568,[USERNAME] [USERNAME] any plans on fixing this?,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1809332,1809333,[USERNAME] Tech scheduled to visit tomorrow. Took over an hour to accomplish that,technician_appointment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1954748,1954752,"#WTF [USERNAME] [USERNAME] made appt weeks ago for new service, get a call day of that we have to reschedule cuz of outage? [USERNAME] save me!",internet_connection,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1023293,1023294,"[USERNAME] [USERNAME] No, some horribly annoying instrumental nonsense, punctuated with thanks for my patience (40+ mins)",general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1142140,1142141,[USERNAME] I don't think it was broadcast.....I have seen games in Hawaii on TV previously.,television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1102770,1102771,[USERNAME] Well FIX my service!,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2285977,2285978,[USERNAME] just cheated me - or tried to. I'm not sitting back like so many of us cuz we're so busy. I was told specific info in Sept & now I'm told that cust. service rep lied to me. Really? This is how you conduct business? I know - I'm in a long line of dissatisfied customers.,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1545515,1587675,"[USERNAME] I was just wondering why my friend in California can watch the episode and I can't. Oan: My services are sporadic. 2 many ""outages""",general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,956677,956678,[USERNAME] HELP! Our service has been out since 12p. I work from home. App not giving a time frame at all & were 2hrs past the last one.,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1992037,1992038,[USERNAME] [USERNAME] Thinkin about it. Only reason dish worries me is the bad weather. But my stuff just randomly freezes at times so,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1089453,1089454,[USERNAME] internet has been extremely slow for like the past week. any reasons why?,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1761593,1761594,There are few things in life I dislike as much as I️ dislike [USERNAME],general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2240511,2240512,"[USERNAME] Oh and let’s not forget that because of their mistake we lost HBO and got Showtime instead. So no, Comcast, I will not be staying with your services. And I do expect some kind of discount off my bill that’s due in two weeks.",billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1909514,1909515,Who would have thought getting cable/internet in a new construction house would be such a mess. 1wk still 0 [USERNAME] [USERNAME],television_service,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,887287,887288,"Been dealing with [USERNAME] issues for weeks. 2 technicians, countless phone calls. Been told to ""deal with it"" and switch my job hours. Wtf.",technician_appointment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,410202,410203,"[USERNAME] hey my stuff is down in Raymond, WA",general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,5107,5108,[USERNAME] internet has been down for almost 30 mins now..,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,680739,680740,[USERNAME] What is up with the long outage for Pembroke Pines FL Zip Code 33028? Out since 4pm eastern. 9 hour outage This is ridiculous,internet_connection,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2131653,2131655,Thanks for the yet another service outage [USERNAME] #Xfinity #comcast #comcastoutage,internet_connection,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2482556,2482559,[USERNAME] I am trying to watch the Knicks lose by more than 10.5 but the channel isn't working on [USERNAME] help,television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,828057,828058,"Why don't cable, cell, & satellite companies reward long term customers with the best rates? # Comcast",television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2110363,2110364,[USERNAME] why is my internet still down and why can't I talk to a representative to fix it and where is my discount????,internet_connection,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1785256,1785259,"Me: ooh hockey's on, let's watch it! Comcast wifi: I think I'll keep disconnecting over and over. 😡😡",internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1989918,1989922,"My girlfriend is trying to be fun and crack jokes and she doesn’t realize that I’m incredibly nervous, on edge, and unresponsive #Astros",general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1998075,1998076,"Thank god I don't have to use [USERNAME] at home or at work, I'd probably just go back to dial up.",general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1903813,1903814,[USERNAME] you guys really stink right now; watching World Series and everything stop; thanks Xfinity. This stinks go Astros!,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1402520,1402522,silly that [USERNAME] will let you spend money and services via chat but not delete or cancel via the same method,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1156066,1156067,What would it take to get [USERNAME] to come out and run fiber in a brand new subdivision and house? They already service the area.,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1025531,1025535,what the fuck is this [USERNAME] https://t.co/pHg3rRtgLK,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,291998,291999,[USERNAME] #mobile_Care my box is not working. I have trouble shooted it and I have sent a signal to it.,television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1436836,1436837,If [USERNAME] 's signal was as good as [USERNAME] account you guys wouldn't need [USERNAME],account_access,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2275674,2275676,"[USERNAME] Internet still acting up, starting 3rd week here, service call back on 11/4, node prob in area, when u gonna fix it???",internet_connection,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1902243,1902244,"[USERNAME] [USERNAME] Investing in web technology is not going to solve QoS, monopolistic price gouging issues. Need to focus on customer loyalty too.",billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1654774,1654775,[USERNAME] #mobile_Care How long until the outage in Hendersonville Tn is over and we get the service we pay for back?!,internet_connection,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2083115,2083116,[USERNAME] Every fuckn time i have to call back and get different answers from yall reps... Yall are all Fucking liars!,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2027964,2027965,"[USERNAME] #mobile_Care reprt. your srvc to [USERNAME] , service out more than on. To include fraudulent advertising. [USERNAME] [USERNAME]",account_access,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1862618,1923710,"[USERNAME] Now it's not even loading my bill, I want to pay this so I don't have to pay your late fees",billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2170699,2170705,Its amazing how trash your service is [USERNAME]. Live again. https://t.co/hVV9wqAQi7,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1749848,1749849,[USERNAME] still no WiFi. When will this outage be fixed? #seattle,internet_connection,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1134530,1134531,[USERNAME] [USERNAME] Of course you are. I’m losing money from contracts I can’t work. They don’t care.,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2131647,2131648,[USERNAME]: #mobile_Care Been on hold 48 minutes now: asked for supervisor now being punished,account_access,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2301595,2301596,[USERNAME] I should be able to cast from my browser to a local TV using Chromecast. You can't be randomly disabling video for the [USERNAME] stream #BrazilianGP - and showing the F1 app instead. Rights already paid for. Restarting Chrome fixes fortunately.,television_service,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2381075,2381077,Typical [USERNAME] internett https://t.co/Lb33xFG1bW,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1954530,1954531,"Hey [USERNAME], why no on demand on [USERNAME]? DVR didn't record this am & we're sad to miss new episode. #CBSSundayMorning",television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,273483,273488,"[USERNAME] have been having trouble with TV, no picture, sound, been this way for three plus hours, tried all tips nothing worked, Help!",television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1552340,1552341,"[USERNAME] Does Comcast REALLY care? After talking to 6 people so far tonight, I'd say no! #customerservicefail #terriblemonopoly",general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1997933,1997934,[USERNAME] 163 barbier st. Dunkirk IN. [PHONE] Duane Marcum,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,188127,188130,[USERNAME] [USERNAME] do you provide Internet and phone service? [USERNAME] [USERNAME]. We are struggling at the hands of [USERNAME] [USERNAME],internet_connection,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,926563,926564,[USERNAME] trying to set up new service in a newly constructed residence. No one at Comcast can do the survey?! Cancelled old service today!,account_access,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2161608,2161610,[USERNAME] - you're killing me! How do we live in one of the most technologically advanced cities + still have the WORST internet service?#smh,internet_connection,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1661631,1661632,This agent on https://t.co/2lstQu0PZn help desk chat has no sense of humor.,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,728891,728892,[USERNAME] fuck you guys my WiFi fucking blows.,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1983836,1983840,I've had @[PHONE] since Sept16 but can't upgrade system because I have $700 in bought movies that will disappear.. that's theft [USERNAME],billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1842182,1842183,[USERNAME] explain to me why the only channel on my tv that’s fucking up is the only one I want to watch,television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1026711,1026712,"[USERNAME] AND DON'T YOY FUCKING SEND CHAD, I'M THE CHAD HERE",general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2158989,2158990,[USERNAME] I received a phone call about past due payment today. After checking my bills I have nothing from Comcast. I'll make pmt but apparently I'm not receiving your bills. Please assist.,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1875228,1875229,[USERNAME] Even though I could buy and watch through the nba app and see the games in hd. Such a rip off! I shouldn’t be surprised though.,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,317190,317191,[USERNAME] You guys handled it - I can’t be mad anymore. Your customer service rocks!🤘🏼,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,57118,57121,[USERNAME] There is nothing you guys can do for me that hasn't already been an epic fail of attempts to put a bandaid on a sinking boat.,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1938493,1938494,Stream is starting late because im trying to figure out why i am paying for 100 Mbps of Upload and im only getting ll Mbps .... [USERNAME],billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,974093,974094,[USERNAME] teach your tier 1people to pass a call on before pissing off the customer. It is never good to lie first then pass the call on,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2487481,2487482,It seems this is the only way to get things done at [USERNAME] [USERNAME] https://t.co/CLJIXTilnw,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1908241,1908242,[USERNAME] any reason why my internet cant / is having trouble connecting to certain sites? or play any game connected to my pc?,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1599918,1599920,[USERNAME] [USERNAME] Absolutely dogshit. I want xfinity to email [USERNAME] and tell them how shit of a service they are,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2663092,2663093,"[USERNAME] #mobile_CareXI My routers online light wont turn on, and USDS is flashing already tried factory reset",internet_connection,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,748938,748941,We're aware of issue affecting internet/tv/phone for those who hadn't lost service from storm or had it restored. Teams working to fix ASAP.,internet_connection,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1810764,1810765,[USERNAME] is awful. Most terrible customer service. [USERNAME]. Open to suggestions for other internet providers https://t.co/25X3p4pTqF,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2050185,2050186,[USERNAME]: #mobile_Care Ik,account_access,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2198748,2198749,Somehow the Lakers Wizards game is blacked out in my local market... in Detroit??! [USERNAME] [USERNAME],general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2381026,2381028,"[USERNAME] ok..really? My DVR box keeps flashing boot, day and the ""blue screen of death"" #NotHappy",television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,999510,999511,[USERNAME] Comcast associates never help with anything other than me losing two hours of my life,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2461917,2461918,Why is it that [USERNAME] cannot offer an NFL sports package other than Redzone? #disappointed 😓,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,331803,331804,[USERNAME] Just sent the info,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2297685,2297687,[USERNAME] [USERNAME] 😂😂😂,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2371485,2371487,[USERNAME] internet sucks tonight Better fix this fast,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1171705,1171706,[USERNAME] can you explain why we get this when we pay for 100 mbps? Just want an answer. https://t.co/u5orXMAlAP,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,417621,417622,"[USERNAME] internet works really well unless you try to use it in the morning, afternoon or night. https://t.co/k7YPofkabt",internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1182830,1182832,Can someone help explain to me early-termination fee policy with [USERNAME] [USERNAME] if you're moving to a non-service area?,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1049563,1049564,What exactly am I paying for [USERNAME]? Slow Internet and dropped cable?,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2046431,2046432,Anyone looking for good customer service and a company that cares don’t bother with [USERNAME] . Worst company ever!,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1311900,1311903,And my [USERNAME] internet just went out for no reason. Gotta love the [USERNAME] quality internet. So much for school work getting done.,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1453301,1453302,[USERNAME] I called the customer service then they put me on hold for an hr after that they said sorry our system is down!!!Seriously !!!,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1881053,1881057,"[USERNAME] —Mon. 10, call with Brandi at 2:50pm; still no service, was told there is a note and the issue is coming directly from the plant—",general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,20556,20559,[USERNAME] #mobile_Care Hello,account_access,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1856907,1856908,[USERNAME] if I download xfinity steam am I going to be charged more on my account?,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,744429,744430,"[USERNAME] [USERNAME] sorry about that, could u pls hold?",general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1276186,1276196,[USERNAME] [USERNAME] I only use their internet.,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1851852,1851853,How [USERNAME] is ruining my wifi and my life: a memoir,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2204821,2204822,Comcast Hell: 4 Months of fail with Xfinity Gigabit https://t.co/58h6pp4F5F [USERNAME] #gigabit #xfinity,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,252999,253000,[USERNAME] why do you guys keep cutting our internet out? We pay our bills on time and have called multiple times about you guys cutting it,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1300970,306065,[USERNAME] This company is TERRIBLE! Avoid! They don't do contracts & 1 year after they get your money they jack your rates up & refuse to deal.,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1882282,1882285,[USERNAME] Our service is down for more than four hours! Can I get a credit to my account for the business I am losing as a result?,account_access,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,726246,726247,"[USERNAME] my on demand has been giving us error messages for hours even after repeated ""restarts"" really annoying I cant talk to human",television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,898995,898998,[USERNAME] #mobile_Care,account_access,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2137331,2137334,[USERNAME] I don't really care about weatherscan. I care that my business is paying you $125/month for internet only and it's horrible.,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,887285,887286,[USERNAME] #mobile_Care I wanna be able to change my channels and right now I can't. #fixmycableandinternet,television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,817180,817181,[USERNAME] I’ve been with your business 20 years I know your standard answers thanks but no thanks you people just don’t have the power to do anything,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1842449,1842450,[USERNAME] whose bright idea was it to change the channel numbers?,television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2456387,2456388,"[USERNAME] why isn't the internet working in Davis, CA?",internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,992212,992213,[USERNAME] why am I being charged for an HD fee?,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1175755,1175759,[USERNAME] Otherwise I get a no show fee for something at my house that really is a problem at the street.,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,254237,254245,Ha...I'm canceling my [USERNAME] [USERNAME] [USERNAME] service after only 4 months. I had [USERNAME] for 7 yrs.,account_access,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1484523,1484526,Dropping [USERNAME] for [USERNAME] 😎,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2166194,2166195,[USERNAME] my internet just wen down is it going to get fixed soon,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,821934,821938,[USERNAME] how about you unblackout channels after a game ends so we can watch the one after it? Rangers/Blues game has been over for an hour,television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2254218,2254219,[USERNAME] I just tried it again and this time it worked. There was a widespread Comcast outage today. Perhaps that had some impact.,internet_connection,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,835036,835037,[USERNAME] #mobile_CareXI Is there an outage?,internet_connection,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1130172,1130173,[USERNAME] [USERNAME] added speed blast to my plan without me knowing& my bill has jumped $15 every month 😡 sick of ur service-time for a change,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2285984,2285985,"#comcast is lagging severely since last night.. speedtest showing severe throughput restrictions - eg 4-5 mbps when 30 is normal, while at the same time verizon 4g is 80 mbs",general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1116006,1116007,[USERNAME] is garbage.,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1090099,1090100,[USERNAME] This is ridiculous. Out again today after being out over the weekend.,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1721791,1721792,[USERNAME] is over an hour on hold what #Xfinity calls customer service? https://t.co/G3Xpp4DOCV,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1882745,1882746,I NEED A #COMCAST REP.,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2029745,2029746,[USERNAME] still no Internet!!!,internet_connection,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1709488,1709489,Hi [USERNAME]. Internet has been out since Friday. Some1 coming tomorrow to look at it. Will we be credited for days w/o internet? Thnx.,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2017602,2017604,.[USERNAME] this doesn’t look like the 100mb plan I have? 🤔🤔 https://t.co/2dsbeVNkSd,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1904041,1904044,"Ok, I fixed it. AS much as I want to blame [USERNAME]/[USERNAME] I can't this time. Router doesn't want to talk to modem anymore. 😠",internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2434384,2434385,Yo [USERNAME] dm me please this internet issue is out of hand,internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2235791,2235795,[USERNAME] The send button stays greyed out for some reason. I don’t have great phone service here and I think it’s just timing out. Did you check 64050 for outages?,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,613182,613183,"[USERNAME] [USERNAME] , why am i getting charged for equipment i own? bill went up $25 from last month with no changes. what gives?",billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,374323,374325,comcast racking up my tp baby making me dodge yea baby,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1851349,1851350,[USERNAME] Ken we both know unplugging and replugging isn't going to work let's not go through the motions.,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1380782,1380784,[USERNAME] [USERNAME] [USERNAME] [USERNAME] https://t.co/6vAC3Ixtix,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
